0.82,P
0.031,D
0,
0.125,
0.25,
0.375,
0.5,
0.625,
0.75,F
0.875,
1,
1.125,
1.25,
1.375,
1.5,D
1.625,
1.75,
1.875,
2,S
2.125,
2.25,
2.375,
2.5,D
2.625,
2.75,
2.875,
3,F
3.125,
3.25,
3.375,
3.5,D
3.625,
3.75,
3.875,
4,J
4.125,
4.25,
4.375,
4.5,
4.625,
4.75,L
4.875,
5,
5.125,
5.25,
5.375,
5.5,K
5.625,
5.75,
5.875,
6,J
6.125,
6.25,
6.375,
6.5,K
6.625,
6.75,
6.875,
7,L
7.125,
7.25,
7.375,
7.5,J
7.625,
7.75,
7.875,
8,A
8.125,
8.25,
8.375,
8.5,
8.625,
8.75,
8.875,
9,D
9.125,
9.25,
9.375,
9.5,
9.625,
9.75,
9.875,
10,J
10.125,
10.25,
10.375,
10.5,
10.625,
10.75,
10.875,
11,L
11.125,
11.25,
11.375,
11.5,
11.625,
11.75,
11.875,
12,A
12.125,
12.25,
12.375,
12.5,F
12.625,
12.75,
12.875,
13,D
13.125,
13.25,
13.375,
13.5,S
13.625,
13.75,
13.875,
14,J
14.125,
14.25,
14.375,
14.5,K
14.625,
14.75,
14.875,
15,K
15.125,
15.25,
15.375,
15.5,L
15.625,
15.75,
15.875,
16,A
16.125,
16.25,
16.375,
16.5,F
16.625,
16.75,
16.875,
17,D
17.125,
17.25,
17.375,
17.5,F
17.625,
17.75,
17.875,
18,L
18.125,
18.25,
18.375,
18.5,K
18.625,
18.75,
18.875,
19,K
19.125,
19.25,
19.375,
19.5,J
19.625,
19.75,
19.875,
20,A
20.125,
20.25,
20.375,
20.5,F
20.625,
20.75,
20.875,
21,D
21.125,
21.25,
21.375,
21.5,S
21.625,
21.75,
21.875,
22,J
22.125,
22.25,
22.375,
22.5,K
22.625,
22.75,
22.875,
23,K
23.125,
23.25,
23.375,
23.5,L
23.625,
23.75,
23.875,
24,A
24.125,
24.25,
24.375,
24.5,F
24.625,
24.75,
24.875,
25,D
25.125,
25.25,
25.375,
25.5,F
25.625,
25.75,
25.875,
26,J
26.125,
26.25,
26.375,
26.5,
26.625,
26.75,J
26.875,
27,
27.125,
27.25,
27.375,
27.5,J
27.625,
27.75,
27.875,
28,J
28.125,
28.25,
28.375,K
28.5,
28.625,
28.75,
28.875,
29,K
29.125,
29.25,
29.375,L
29.5,
29.625,
29.75,
29.875,
30,F
30.125,
30.25,
30.375,D
30.5,
30.625,
30.75,
30.875,
31,D
31.125,
31.25,
31.375,S
31.5,
31.625,
31.75,
31.875,
32,F
32.125,
32.25,F
32.375,
32.5,F
32.625,
32.75,
32.875,
33,
33.125,
33.25,
33.375,
33.5,D
33.625,
33.75,
33.875,
34,S
34.125,
34.25,S
34.375,
34.5,S
34.625,
34.75,
34.875,
35,
35.125,
35.25,
35.375,
35.5,F
35.625,
35.75,
35.875,
36,J
36.125,
36.25,J
36.375,
36.5,J
36.625,
36.75,
36.875,
37,K
37.125,
37.25,
37.375,
37.5,J
37.625,
37.75,
37.875,
38,K
38.125,
38.25,K
38.375,
38.5,K
38.625,
38.75,
38.875,
39,L
39.125,
39.25,
39.375,
39.5,C
39.625,
39.75,
39.875,
40,J
40.125,
40.25,
40.375,
40.5,J
40.625,
40.75,
40.875,
41,K
41.125,
41.25,
41.375,
41.5,L
41.625,
41.75,
41.875,
42,F
42.125,
42.25,
42.375,
42.5,D
42.625,
42.75,
42.875,
43,S
43.125,
43.25,
43.375,
43.5,D
43.625,
43.75,
43.875,
44,A
44.125,
44.25,
44.375,
44.5,
44.625,
44.75,S
44.875,
45,D
45.125,
45.25,
45.375,
45.5,F
45.625,
45.75,
45.875,
46,F
46.125,
46.25,
46.375,
46.5,
46.625,
46.75,
46.875,
47,D
47.125,
47.25,
47.375,
47.5,S
47.625,
47.75,
47.875,
48,L
48.125,
48.25,
48.375,
48.5,J
48.625,
48.75,
48.875,
49,K
49.125,
49.25,
49.375,
49.5,L
49.625,
49.75,
49.875,
50,L
50.125,
50.25,
50.375,
50.5,K
50.625,
50.75,
50.875,
51,J
51.125,
51.25,
51.375,
51.5,F
51.625,
51.75,
51.875,
52,D
52.125,
52.25,
52.375,
52.5,
52.625,
52.75,D
52.875,
53,
53.125,
53.25,
53.375,
53.5,F
53.625,
53.75,
53.875,
54,D
54.125,
54.25,
54.375,
54.5,
54.625,
54.75,S
54.875,
55,
55.125,
55.25,
55.375,
55.5,A
55.625,
55.75,
55.875,
56,F
56.125,
56.25,D
56.375,
56.5,S
56.625,
56.75,
56.875,
57,
57.125,
57.25,
57.375,
57.5,S
57.625,
57.75,
57.875,
58,A
58.125,
58.25,
58.375,
58.5,A
58.625,
58.75,
58.875,
59,D
59.125,
59.25,
59.375,
59.5,F
59.625,
59.75,
59.875,
60,K
60.125,
60.25,
60.375,K
60.5,
60.625,
60.75,
60.875,
61,L
61.125,
61.25,
61.375,L
61.5,
61.625,
61.75,
61.875,
62,C
62.125,
62.25,
62.375,C
62.5,
62.625,
62.75,
62.875,
63,L
63.125,
63.25,
63.375,L
63.5,
63.625,
63.75,
63.875,
64,F
64.125,
64.25,
64.375,
64.5,D
64.625,
64.75,
64.875,
65,D
65.125,
65.25,S
65.375,
65.5,D
65.625,
65.75,
65.875,
66,F
66.125,
66.25,
66.375,
66.5,D
66.625,
66.75,
66.875,
67,S
67.125,
67.25,
67.375,
67.5,A
67.625,
67.75,
67.875,
68,J
68.125,
68.25,
68.375,
68.5,J
68.625,
68.75,
68.875,
69,K
69.125,
69.25,
69.375,L
69.5,
69.625,
69.75,
69.875,
70,C
70.125,
70.25,
70.375,
70.5,C
70.625,
70.75,
70.875,
71,C
71.125,
71.25,
71.375,L
71.5,
71.625,
71.75,
71.875,
72,K
72.125,
72.25,
72.375,
72.5,J
72.625,
72.75,
72.875,
73,K
73.125,
73.25,
73.375,
73.5,L
73.625,
73.75,
73.875,
74,F
74.125,
74.25,
74.375,
74.5,D
74.625,
74.75,
74.875,
75,F
75.125,
75.25,
75.375,
75.5,S
75.625,
75.75,
75.875,
76,A
76.125,
76.25,
76.375,
76.5,F
76.625,
76.75,
76.875,
77,D
77.125,
77.25,
77.375,
77.5,S
77.625,
77.75,
77.875,
78,J
78.125,
78.25,
78.375,
78.5,K
78.625,
78.75,
78.875,
79,K
79.125,
79.25,
79.375,
79.5,L
79.625,
79.75,
79.875,
80,F
80.125,
80.25,
80.375,
80.5,S
80.625,
80.75,
80.875,
81,D
81.125,
81.25,
81.375,
81.5,F
81.625,
81.75,
81.875,
82,K
82.125,
82.25,
82.375,L
82.5,
82.625,
82.75,
82.875,
83,L
83.125,
83.25,
83.375,C
83.5,
83.625,
83.75,
83.875,
84,J
84.125,
84.25,
84.375,
84.5,K
84.625,
84.75,
84.875,
85,L
85.125,
85.25,
85.375,
85.5,K
85.625,
85.75,
85.875,
86,F
86.125,
86.25,
86.375,
86.5,D
86.625,
86.75,
86.875,
87,S
87.125,
87.25,
87.375,
87.5,A
87.625,
87.75,
87.875,
88,J
88.125,
88.25,
88.375,
88.5,L
88.625,
88.75,
88.875,
89,J
89.125,
89.25,
89.375,
89.5,K
89.625,
89.75,
89.875,
90,D
90.125,
90.25,
90.375,
90.5,
90.625,
90.75,F
90.875,
91,
91.125,
91.25,
91.375,
91.5,S
91.625,
91.75,
91.875,
92,F
92.125,
92.25,
92.375,F
92.5,
92.625,
92.75,
92.875,
93,D
93.125,
93.25,
93.375,D
93.5,
93.625,
93.75,
93.875,
94,S
94.125,
94.25,
94.375,S
94.5,
94.625,
94.75,
94.875,
95,D
95.125,
95.25,
95.375,D
95.5,
95.625,
95.75,
95.875,
96,K
96.125,
96.25,
96.375,
96.5,
96.625,
96.75,
96.875,
97,L
97.125,
97.25,
97.375,
97.5,
97.625,
97.75,
97.875,
98,J
98.125,
98.25,
98.375,
98.5,
98.625,
98.75,
98.875,
99,K
99.125,
99.25,
99.375,
99.5,
99.625,
99.75,
99.875,
100,D
100.125,
100.25,
100.375,
100.5,D
100.625,
100.75,
100.875,
101,F
101.125,
101.25,
101.375,
101.5,F
101.625,
101.75,
101.875,
102,S
102.125,
102.25,
102.375,
102.5,S
102.625,
102.75,
102.875,
103,D
103.125,
103.25,
103.375,
103.5,D
103.625,
103.75,
103.875,
104,K
104.125,
104.25,
104.375,
104.5,
104.625,
104.75,K
104.875,
105,L
105.125,
105.25,
105.375,
105.5,
105.625,
105.75,L
105.875,
106,J
106.125,
106.25,
106.375,
106.5,
106.625,
106.75,J
106.875,
107,K
107.125,
107.25,
107.375,
107.5,
107.625,
107.75,
107.875,
108,D
108.125,
108.25,
108.375,
108.5,D
108.625,
108.75,
108.875,
109,F
109.125,
109.25,
109.375,F
109.5,
109.625,
109.75,
109.875,
110,S
110.125,
110.25,
110.375,S
110.5,
110.625,
110.75,
110.875,
111,F
111.125,
111.25,
111.375,F
111.5,
111.625,
111.75,
111.875,
112,A
112.125,
112.25,
112.375,
112.5,
112.625,
112.75,
112.875,
113,
113.125,
113.25,
113.375,
113.5,
113.625,
113.75,
113.875,
114,A
114.125,
114.25,
114.375,
114.5,D
114.625,
114.75,
114.875,
115,S
115.125,
115.25,
115.375,
115.5,F
115.625,
115.75,
115.875,
116,C
116.125,
116.25,
116.375,
116.5,L
116.625,
116.75,
116.875,
117,K
117.125,
117.25,
117.375,
117.5,J
117.625,
117.75,
117.875,
118,A
118.125,
118.25,
118.375,
118.5,D
118.625,
118.75,
118.875,
119,A
119.125,
119.25,
119.375,
119.5,F
119.625,
119.75,
119.875,
120,S
120.125,
120.25,
120.375,
120.5,S
120.625,
120.75,
120.875,
121,D
121.125,
121.25,
121.375,
121.5,F
121.625,
121.75,
121.875,
122,J
122.125,
122.25,
122.375,
122.5,
122.625,
122.75,
122.875,
123,
123.125,
123.25,
123.375,
123.5,
123.625,
123.75,
123.875,
124,
124.125,
124.25,
124.375,
124.5,
124.625,
124.75,
124.875,
125,
125.125,
125.25,
125.375,
125.5,
125.625,
125.75,
125.875,
126,
126.125,
126.25,
126.375,
126.5,
126.625,
126.75,
126.875,
127,
127.125,
127.25,
127.375,
127.5,
127.625,
127.75,
127.875,
128,
128.125,
128.25,
128.375,
128.5,
128.625,
128.75,
128.875,
129,
129.125,
129.25,
129.375,
129.5,
129.625,
129.75,
129.875,
130,
130.125,
130.25,
130.375,
130.5,
130.625,
130.75,
130.875,
131,
